Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3173318,2019-04-01 08:05:59,2019-04-04 12:15:57,29049,17487498,29049,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173318/ERR3173318.1,ERX3201252,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173115,SAMEA5366509,simple,1263854,anaerobic digester metagenome,SAMEA5366509,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,54FC5543ECB8AEE5126F6E5CF81DF020,965D6922B297A5EB636BACD584E7341E
ERR3173319,2019-04-01 08:05:59,2019-04-04 12:16:05,44432,26748064,44432,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173319/ERR3173319.1,ERX3201253,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173116,SAMEA5366510,simple,1263854,anaerobic digester metagenome,SAMEA5366510,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,C5781A8AC4FC1B6CEAB8FB29614267BC,6A523E1846293E6618F9EA0C055E0DDA
ERR3173320,2019-04-01 08:05:59,2019-04-04 12:16:09,40151,24170902,40151,602,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173320/ERR3173320.1,ERX3201254,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173117,SAMEA5366511,simple,1263854,anaerobic digester metagenome,SAMEA5366511,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,579B1B515B92C47518E8DA4D3227E5B4,680888BE1C967BBA64D13082047ED488
ERR3173321,2019-04-01 08:05:59,2019-04-04 12:16:09,59743,35965286,59743,602,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173321/ERR3173321.1,ERX3201255,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173118,SAMEA5366512,simple,1263854,anaerobic digester metagenome,SAMEA5366512,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,432EE8976C5CBBEB9EDB0ADB67CEDB87,3367475B333A2F1365AC15C8BC9D9648
ERR3173322,2019-04-01 08:05:59,2019-04-04 12:16:17,75661,45547922,75661,602,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173322/ERR3173322.1,ERX3201256,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173119,SAMEA5366513,simple,1263854,anaerobic digester metagenome,SAMEA5366513,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,619EEA8E4B58DEFCB9590EF56CE25CFF,1BF2A77255C3D14CA0B2F8512473B7B0
ERR3173323,2019-04-01 08:05:59,2019-04-04 12:16:30,129472,77942144,129472,602,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173323/ERR3173323.1,ERX3201257,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173120,SAMEA5366514,simple,1263854,anaerobic digester metagenome,SAMEA5366514,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B1643E25513C8E434246F98E119ABFB8,242B6B92F8F275FE769D012A91B72843
ERR3173324,2019-04-01 08:05:59,2019-04-04 12:16:21,56406,33956412,56406,602,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173324/ERR3173324.1,ERX3201258,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173121,SAMEA5366515,simple,1263854,anaerobic digester metagenome,SAMEA5366515,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,4044355EEE05234616F0B2068E78BC41,0BC3CB4E73AD7C1CD778D9F80F7CE88C
ERR3173325,2019-04-01 08:05:59,2019-04-04 12:16:30,56986,34305572,56986,602,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173325/ERR3173325.1,ERX3201259,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173122,SAMEA5366516,simple,1263854,anaerobic digester metagenome,SAMEA5366516,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,D9E64937EFD6453F89688CE5B969934A,91EB2E85369023AB2AE66D610BF1BD2B
ERR3173326,2019-04-01 08:06:00,2019-04-04 12:16:38,107930,64973860,107930,602,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173326/ERR3173326.1,ERX3201260,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173123,SAMEA5366517,simple,1263854,anaerobic digester metagenome,SAMEA5366517,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B6B6222B627297E6DB3C307992B8A5CC,56C4ABF120A8D6DDC1125DCE2FF7EA9A
ERR3173327,2019-04-01 08:06:00,2019-04-04 12:16:42,131771,79326142,131771,602,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173327/ERR3173327.1,ERX3201261,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173124,SAMEA5366518,simple,1263854,anaerobic digester metagenome,SAMEA5366518,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B3D10D6978BC5E958B561B165304F458,01D93F8FBBCD78478D5FB8B17E7A6CAB
ERR3173328,2019-04-01 08:06:00,2019-04-04 12:16:42,52594,31661588,52594,602,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173328/ERR3173328.1,ERX3201262,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173125,SAMEA5366519,simple,1263854,anaerobic digester metagenome,SAMEA5366519,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,384D31E2C196D44D09BFBF533A35C27E,5FA03CB970CE874F15A138F7EA57DEAE
ERR3173329,2019-04-01 08:06:00,2019-04-04 12:16:51,136358,82087516,136358,602,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173329/ERR3173329.1,ERX3201263,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173126,SAMEA5366520,simple,1263854,anaerobic digester metagenome,SAMEA5366520,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,FC0F75D85EEACEC9E422B5AE2BFAF06D,962607411A7EE7F0AAB099E36ACD4DA3
ERR3173330,2019-04-01 08:06:00,2019-04-04 12:16:53,24856,14963312,24856,602,8,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173330,ERX3201264,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173127,SAMEA5366521,simple,1263854,anaerobic digester metagenome,SAMEA5366521,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,F8486D0A9B28ACAD8BA78A5F83B21DB9,732766C5106107EC05C88E9FD5A5440F
ERR3173331,2019-04-01 08:06:00,2019-04-04 12:16:55,29867,17979934,29867,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173331/ERR3173331.1,ERX3201265,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173128,SAMEA5366522,simple,1263854,anaerobic digester metagenome,SAMEA5366522,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,E3F71F6BCBF1540162959FF0008AD28F,9AFEECA6239D532B2E648859B221B2F6
ERR3173332,2019-04-01 08:06:00,2019-04-04 12:17:08,39271,23641142,39271,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173332/ERR3173332.1,ERX3201266,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173129,SAMEA5366523,simple,1263854,anaerobic digester metagenome,SAMEA5366523,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,A1E42107E3C5A33216515CE86671B4FC,20CA5F6E2B8AA192BDC36A32FD7BA47A
ERR3173333,2019-04-01 08:06:00,2019-04-04 12:17:05,24818,14940436,24818,602,8,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173333,ERX3201267,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173130,SAMEA5366524,simple,1263854,anaerobic digester metagenome,SAMEA5366524,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,15DC7E58618E14469A3E425A930B86FA,C11C08F5768140925F2C64F8BCF37F96
ERR3173334,2019-04-01 08:06:00,2019-04-04 12:17:15,28177,16962554,28177,602,9,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173334,ERX3201268,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173131,SAMEA5366525,simple,1263854,anaerobic digester metagenome,SAMEA5366525,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,A6530297849ACD20E9511148BC5D9635,60EF9736A399F70857CA0DF3DAFB5745
ERR3173335,2019-04-01 08:06:00,2019-04-04 12:17:17,38093,22931986,38093,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173335/ERR3173335.1,ERX3201269,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173132,SAMEA5366526,simple,1263854,anaerobic digester metagenome,SAMEA5366526,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,07AFE83E14F316D9FDF488C4D5CD45FD,D8431707AB6B029FEF856B8C3045A341
ERR3173336,2019-04-01 08:06:00,2019-04-04 12:17:23,43712,26314624,43712,602,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173336/ERR3173336.1,ERX3201270,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173133,SAMEA5366527,simple,1263854,anaerobic digester metagenome,SAMEA5366527,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B4C4995E599E64B7144AC536149CF4C8,6D213F80B48557DBCA57C05F5F0D5AFB
ERR3173337,2019-04-01 08:06:00,2019-04-04 12:17:27,22659,13640718,22659,602,7,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173337,ERX3201271,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173134,SAMEA5366528,simple,1263854,anaerobic digester metagenome,SAMEA5366528,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B37111F5E3067E6D2E1E18965EE3CE05,5A9C6A556741BC5E9FF577ED07F0BB41
ERR3173338,2019-04-01 08:06:00,2019-04-04 12:17:29,35138,21153076,35138,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173338/ERR3173338.1,ERX3201272,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173135,SAMEA5366529,simple,1263854,anaerobic digester metagenome,SAMEA5366529,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,E640533A12C00D4C481B923264604D36,9C4901ED72B2CB28C6F1E39409AFA695
ERR3173339,2019-04-01 08:06:00,2019-04-04 12:17:35,34699,20888798,34699,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173339/ERR3173339.1,ERX3201273,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173136,SAMEA5366530,simple,1263854,anaerobic digester metagenome,SAMEA5366530,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,23A379DA2605BBE776E0BF572B81AAE8,1C690310D4CEAE603AA2816C020CE2E9
ERR3173340,2019-04-01 08:06:00,2019-04-04 12:17:39,49892,30034984,49892,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173340/ERR3173340.1,ERX3201274,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173137,SAMEA5366531,simple,1263854,anaerobic digester metagenome,SAMEA5366531,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,E63A19EA55328B3BFC9E18B5AF662644,9F4A5D1BE6E181B5CFB4419B0E64A525
ERR3173341,2019-04-01 08:06:00,2019-04-04 12:17:42,34753,20921306,34753,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173341/ERR3173341.1,ERX3201275,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173138,SAMEA5366532,simple,1263854,anaerobic digester metagenome,SAMEA5366532,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,FAC80B73BFA7942D63FDF3EE026FE2C7,392E6A8AC75173F80A8802D7B8F9D05B
ERR3173342,2019-04-01 08:06:00,2019-04-04 12:17:47,35805,21554610,35805,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173342/ERR3173342.1,ERX3201276,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173139,SAMEA5366533,simple,1263854,anaerobic digester metagenome,SAMEA5366533,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,7016F43D75DB67CAE528F897DE68F834,AAB4943FC9A34A42F257CE424724AEFF
ERR3173343,2019-04-01 08:06:00,2019-04-04 12:17:51,38883,23407566,38883,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173343/ERR3173343.1,ERX3201277,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173140,SAMEA5366534,simple,1263854,anaerobic digester metagenome,SAMEA5366534,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,8E5020C4198614F215B8019D8F0EDFE1,A375CD0137E8B024414CB46EA6B58DBC
ERR3173344,2019-04-01 08:06:00,2019-04-04 12:17:58,51277,30868754,51277,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173344/ERR3173344.1,ERX3201278,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173141,SAMEA5366535,simple,1263854,anaerobic digester metagenome,SAMEA5366535,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,BC2589713BFEE930AC9D97BA78511AA4,24386AF3382242CDD59A5D4AA22A0403
ERR3173345,2019-04-01 08:06:00,2019-04-04 12:17:59,29838,17962476,29838,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173345/ERR3173345.1,ERX3201279,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173142,SAMEA5366536,simple,1263854,anaerobic digester metagenome,SAMEA5366536,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,44883D382B608BA6ECB12CF3A3852FF1,1FBFC1374A4EA70C961B9B210FCC15A6
ERR3173346,2019-04-01 08:06:00,2019-04-04 12:18:04,47673,28699146,47673,602,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173346/ERR3173346.1,ERX3201280,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173143,SAMEA5366537,simple,1263854,anaerobic digester metagenome,SAMEA5366537,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,8140B14AA598B796A51E820AB26599C0,C3D20DEDEB4B1E24C410455DAFFA44F4
ERR3173347,2019-04-01 08:06:00,2019-04-04 12:18:12,50272,30263744,50272,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173347/ERR3173347.1,ERX3201281,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173144,SAMEA5366538,simple,1263854,anaerobic digester metagenome,SAMEA5366538,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,660290CA3BC4F320749295C839FD5EA0,D26CF14E291E072AC6C809E50F70855D
ERR3173348,2019-04-01 08:06:00,2019-04-04 12:18:13,65122,39203444,65122,602,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173348/ERR3173348.1,ERX3201282,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173145,SAMEA5366539,simple,1263854,anaerobic digester metagenome,SAMEA5366539,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,EDB86F9C997454FCF48851D1FDFB8D77,134194C2D6BA03A01AF0F47753D923A7
ERR3173349,2019-04-01 08:06:00,2019-04-04 12:18:16,51646,31090892,51646,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173349/ERR3173349.1,ERX3201283,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173146,SAMEA5366540,simple,1263854,anaerobic digester metagenome,SAMEA5366540,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,15B16BB6B406DE968136C63254C06B79,4F7DAC334C9694C8871B5583A4F51178
ERR3173350,2019-04-01 08:06:00,2019-04-04 12:18:24,52814,31794028,52814,602,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173350/ERR3173350.1,ERX3201284,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173147,SAMEA5366541,simple,1263854,anaerobic digester metagenome,SAMEA5366541,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,530152404D5E79B871A702FCF3D171B0,F3DF0D1168A1070D87F01DDE0A47D520
ERR3173351,2019-04-01 08:06:00,2019-04-04 12:18:24,54126,32583852,54126,602,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173351/ERR3173351.1,ERX3201285,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173148,SAMEA5366542,simple,1263854,anaerobic digester metagenome,SAMEA5366542,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,EB03CAD578F4B8EA2CDF5818915D6187,5687FD7CC5C208A08B269763A509115A
ERR3173352,2019-04-01 08:06:00,2019-04-04 12:18:30,69952,42111104,69952,602,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173352/ERR3173352.1,ERX3201286,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173149,SAMEA5366543,simple,1263854,anaerobic digester metagenome,SAMEA5366543,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,73E038B99EB10D163C86FADBC7E0ADFF,7CD26A4277A32DC5B67DA7379601BCBE
ERR3173353,2019-04-01 08:06:00,2019-04-04 12:18:36,49241,29643082,49241,602,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173353/ERR3173353.1,ERX3201287,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173150,SAMEA5366544,simple,1263854,anaerobic digester metagenome,SAMEA5366544,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,57361D53621AAA7CE11A4943E30F3659,7DD6098E314BE94DB7AD269B9F79B4B4
ERR3173354,2019-04-01 08:06:00,2019-04-04 12:18:54,36524,21987448,36524,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173354/ERR3173354.1,ERX3201288,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173151,SAMEA5366545,simple,1263854,anaerobic digester metagenome,SAMEA5366545,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,5FBFA9F6DC212814AC86A9A70D3BA33B,C095F8E0417FBC51A8B0DFE7A0B1A6DD
ERR3173355,2019-04-01 08:06:00,2019-04-04 12:19:06,35369,21292138,35369,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173355/ERR3173355.1,ERX3201289,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173152,SAMEA5366546,simple,1263854,anaerobic digester metagenome,SAMEA5366546,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,F6BE118F86533E1DBC7F5CE866F1524F,8E78FC87444D025F41CFA944832591F5
ERR3173356,2019-04-01 08:06:00,2019-04-04 12:19:18,52682,31714564,52682,602,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173356/ERR3173356.1,ERX3201290,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173153,SAMEA5366547,simple,1263854,anaerobic digester metagenome,SAMEA5366547,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,2609D1BEF5CD3F69D0A300E61F86374F,7F344250AC6630D9C7C1753FB4BA157E
ERR3173357,2019-04-01 08:06:00,2019-04-04 12:19:29,32353,19476506,32353,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173357/ERR3173357.1,ERX3201291,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173154,SAMEA5366548,simple,1263854,anaerobic digester metagenome,SAMEA5366548,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,7B42112F7BEF5A7670D834D717953D3C,3BD694F4ECD7B0F0EE5F4D7C2F1D04EA
ERR3173358,2019-04-01 08:06:00,2019-04-04 12:19:34,36650,22063300,36650,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173358/ERR3173358.1,ERX3201292,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173155,SAMEA5366549,simple,1263854,anaerobic digester metagenome,SAMEA5366549,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,50F1DAB5B79A3F2DB18EE78CE82871AD,57D1A1BD20ABE45123618CA11E3B66A4
ERR3173359,2019-04-01 08:06:00,2019-04-04 12:19:35,40103,24142006,40103,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173359/ERR3173359.1,ERX3201293,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173156,SAMEA5366550,simple,1263854,anaerobic digester metagenome,SAMEA5366550,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,452BE8520FAB3450520E1EB7B27C5557,09FC17CE4B47E32BCFF771F4F00A9C07
ERR3173360,2019-04-01 08:06:00,2019-04-04 12:19:42,48843,29403486,48843,602,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173360/ERR3173360.1,ERX3201294,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173157,SAMEA5366551,simple,1263854,anaerobic digester metagenome,SAMEA5366551,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,7A3D73586F0E3997E3059FF49FA938A3,4B4E58BEB217F2F72E2FFBBCCFED3D66
ERR3173361,2019-04-01 08:06:00,2019-04-04 12:19:46,35161,21166922,35161,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173361/ERR3173361.1,ERX3201295,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173158,SAMEA5366552,simple,1263854,anaerobic digester metagenome,SAMEA5366552,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,E780FA26CD724C4BB9F6054F6158583E,46F7FC40A6AE604AC327AD3F5549E1D5
